timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,kinect_x,kinect_y,kinect_z
1772865465.291128890,pygame 2.6.1 (SDL 2.28.4, Python 3.13.7),406 380 689
1772865465.308808856,Hello from the pygame community. https://www.pygame.org/contribute.html,406 380 689
1772865652.650872806,0 0 0.47830708661417365,249 241 0
1772865652.655180110,0 0 0.47830708661417365,249 241 0
1772865652.659737775,0 0 0.4883070866141736,249 241 0
1772865652.664210820,0 0 0.4883070866141736,249 241 0
1772865652.668056692,0 0 0.4883070866141736,246 236 0
1772865652.673378856,0 0 0.4883070866141736,246 236 0
1772865652.677673078,0 0 0.4883070866141736,249 238 0
1772865652.682389985,0 0 0.4883070866141736,249 238 0
1772865652.686442678,0 0 0.4883070866141736,249 238 0
1772865652.690555701,0 0 0.4883070866141736,249 238 0
1772865652.697233041,0 0 0.4883070866141736,249 238 0
1772865652.885759812,0 0 0.4883070866141736,249 238 0
1772865652.890895529,0 0 0.4883070866141736,249 238 0
1772865652.895358283,0 0 0.4883070866141736,249 238 0
1772865652.900098813,0 0 0.4883070866141736,249 238 0
1772865652.903469127,0 0 0.4383070866141736,249 238 0
1772865652.907668313,0 0 0.4383070866141736,249 238 0
1772865652.911837374,0 0 0.4383070866141736,249 238 0
1772865652.916049392,0 0 0.4383070866141736,250 242 0
1772865652.919399249,0 0 0.4183070866141736,250 242 0
1772865652.922847601,0 0 0.4183070866141736,250 242 0
1772865652.926460985,0 0 0.4183070866141736,250 242 0
1772865652.929558647,0 0 -5.981692913385826,250 242 0
1772865652.932664226,0 0 -5.981692913385826,250 242 0
1772865652.937121313,0 0 -5.981692913385826,250 242 0
1772865652.941434242,0 0 -5.981692913385826,250 242 0
1772865652.944811764,0 0 -5.981692913385826,250 242 0
1772865652.947998297,0 0 -5.981692913385826,250 242 0
1772865652.952302185,0 0 -5.981692913385826,250 242 0
1772865652.956136432,0 0 -5.981692913385826,250 242 0
1772865652.959832103,0 0 -5.981692913385826,250 242 0
1772865652.964287149,0 0 -5.981692913385826,250 242 0
1772865652.969310914,0 0 -5.981692913385826,250 239 0
1772865652.974331178,0 0 -5.981692913385826,250 239 0
1772865652.978297793,0 0 -5.981692913385826,250 241 0
1772865652.982927704,0 0 -5.981692913385826,250 241 0
1772865652.987130639,0 0 -5.981692913385826,250 241 0
1772865652.991620017,0 0 -5.981692913385826,250 241 0
1772865652.995467971,0 0 -5.981692913385826,250 241 0
1772865653.000893547,0 0 -5.981692913385826,250 241 0
1772865653.006505051,0 0 -5.981692913385826,250 241 0
1772865653.010731802,0 0 -5.981692913385826,250 241 0
1772865653.015382612,0 0 -5.981692913385826,250 241 0
1772865653.019091061,0 0 -5.981692913385826,250 241 0
1772865653.026006821,0 0 -5.981692913385826,250 241 0
1772865653.030186867,0 0 -5.981692913385826,250 241 0
1772865653.034627272,0 0 -5.981692913385826,250 241 0
1772865653.038852524,0 0 -5.981692913385826,250 241 0
1772865653.043336094,0 0 -5.981692913385826,250 241 0
1772865653.047684088,0 0 -5.981692913385826,250 241 0
1772865653.052566509,0 0 -5.981692913385826,249 239 0
1772865653.057209570,0 0 -5.981692913385826,249 239 0
1772865653.061386407,0 0 -5.981692913385826,249 239 0
1772865653.065373381,0 0 -5.981692913385826,249 239 0
1772865653.068753391,0 0 -5.981692913385826,249 239 0
1772865653.072444632,0 0 -5.981692913385826,249 239 0
1772865653.076369360,0 0 -5.981692913385826,249 239 0
1772865653.079852613,0 0 -5.981692913385826,249 240 0
1772865653.083278079,0 0 -5.981692913385826,249 240 0
1772865653.086690378,0 0 -5.981692913385826,249 240 0
1772865653.240620620,0 0 -5.981692913385826,249 240 0
1772865653.246419071,0 0 -5.981692913385826,248 239 0
1772865653.255758647,0 0 -5.981692913385826,248 239 0
1772865653.282766018,0 0 -5.981692913385826,248 239 0
1772865653.286222689,0 0 -5.981692913385826,248 239 0
1772865653.290567809,0 0 -5.981692913385826,248 239 0
1772865653.296983723,0 0 -5.981692913385826,248 239 0
1772865653.301515290,0 0 -5.981692913385826,248 239 0
1772865653.306739400,0 0 -5.981692913385826,248 239 0
1772865653.310440849,0 0 -5.981692913385826,248 239 0
1772865653.315367893,0 0 -5.981692913385826,248 239 0
1772865653.319201876,0 0 -5.981692913385826,247 238 0
1772865653.322309609,0 0 -5.981692913385826,247 238 0
1772865653.326489447,0 0 -5.981692913385826,247 238 0
1772865653.330290140,0 0 -5.981692913385826,247 238 0
1772865653.334503726,0 0 -5.981692913385826,247 238 0
1772865653.338823430,0 0 -5.981692913385826,247 238 0
1772865653.342719493,0 0 -5.981692913385826,247 238 0
1772865653.348600814,0 0 -5.981692913385826,249 240 0
1772865653.352958724,0 0 -5.981692913385826,249 240 0
1772865653.358477483,0 0 -5.981692913385826,249 240 0
1772865653.362735191,0 0 -5.981692913385826,249 240 0
1772865653.370503526,0 0 -5.981692913385826,249 240 0
1772865653.375191751,0 0 -5.981692913385826,249 240 0
1772865653.379694111,0 0 -5.981692913385826,249 240 0
1772865653.383665461,0 0 -5.981692913385826,248 239 0
1772865653.388929068,0 0 -5.981692913385826,248 239 0
1772865653.393561337,0 0 -5.981692913385826,248 239 0
1772865653.398398136,0 0 -5.981692913385826,248 239 0
1772865653.402901038,0 0 -5.981692913385826,248 239 0
1772865653.408545123,0 0 -5.981692913385826,248 239 0
1772865653.413328383,0 0 -5.981692913385826,248 239 0
1772865653.418008650,0 0 -5.981692913385826,249 238 0
1772865653.422303356,0 0 -5.981692913385826,249 238 0
1772865653.426498693,0 0 -5.981692913385826,249 238 0
1772865653.430853270,0 0 -5.981692913385826,249 238 0
1772865653.434791205,0 0 -5.981692913385826,249 238 0
1772865653.439182405,0 0 -5.981692913385826,249 238 0
1772865653.442847190,0 0 -5.981692913385826,249 238 0
1772865653.448179876,0 0 -5.981692913385826,250 243 0
1772865653.452218597,0 0 -5.981692913385826,250 243 0
1772865653.456889198,0 0 -5.981692913385826,250 243 0
1772865653.461788326,0 0 -5.981692913385826,250 243 0
1772865653.658398351,0 0 -5.981692913385826,248 237 0
1772865653.663095158,0 0 -5.981692913385826,248 237 0
1772865653.666817856,0 0 -5.981692913385826,248 237 0
1772865653.673678328,0 0 -5.981692913385826,248 237 0
1772865653.678257392,0 0 -5.981692913385826,248 237 0
1772865653.683662491,0 0 -5.981692913385826,247 237 0
1772865653.687819705,0 0 -5.981692913385826,247 237 0
1772865653.691813511,0 0 -5.981692913385826,247 237 0
1772865653.696200545,0 0 -5.981692913385826,247 237 0
1772865653.701265789,0 0 -5.981692913385826,247 237 0
1772865653.704977862,0 0 -5.981692913385826,247 237 0
1772865653.709785913,0 0 -5.981692913385826,247 237 0
1772865653.715686941,0 0 -5.981692913385826,249 239 0
1772865653.722019486,0 0 -5.981692913385826,249 239 0
1772865653.726680045,0 0 -5.981692913385826,249 239 0
1772865653.731422599,0 0 -5.981692913385826,249 239 0
1772865653.735859464,0 0 -5.981692913385826,249 239 0
1772865653.741817863,0 0 -5.981692913385826,249 239 0
1772865653.746517629,0 0 -5.981692913385826,249 240 0
1772865653.752061219,0 0 -5.981692913385826,249 240 0
1772865653.756673323,0 0 -5.981692913385826,249 240 0
1772865653.760894658,0 0 -5.981692913385826,249 240 0
1772865653.769641436,0 0 -5.981692913385826,249 240 0
1772865653.775309728,0 0 -5.981692913385826,249 240 0
1772865653.779562061,0 0 -5.981692913385826,249 240 0
1772865653.786365661,0 0 -5.981692913385826,251 241 0
1772865653.791306829,0 0 -5.981692913385826,251 241 0
1772865653.796183625,0 0 -5.981692913385826,251 241 0
1772865653.801638930,0 0 -5.981692913385826,251 241 0
1772865653.808418823,0 0 -5.981692913385826,251 241 0
1772865653.813506065,0 0 -5.981692913385826,251 241 0
1772865653.818243204,0 0 -5.981692913385826,251 241 0
1772865653.824298181,0 0 -5.981692913385826,252 242 565
1772865653.830609268,0 0 -5.981692913385826,252 242 565
1772865653.835657305,0 0 -5.981692913385826,252 242 565
1772865653.839969635,0 0 -5.981692913385826,252 242 565
1772865653.844441288,0 0 -5.981692913385826,252 242 565
1772865653.848732786,0 0 -5.981692913385826,252 242 565
1772865653.854229880,0 0 -5.981692913385826,250 239 0
1772865653.859059512,0 0 -5.981692913385826,250 239 0
1772865653.864498401,0 0 -5.981692913385826,250 239 0
1772865653.870309559,0 0 -5.981692913385826,250 239 0
1772865654.054182520,0 0 -5.981692913385826,250 239 0
1772865654.058869894,0 0 -5.981692913385826,250 239 0
1772865654.062705572,0 0 -5.981692913385826,249 237 0
1772865654.068296932,0 0 -5.981692913385826,249 237 0
1772865654.071532563,0 0 -5.981692913385826,249 237 0
1772865654.074566707,0 0 -5.981692913385826,249 237 0
1772865654.078485463,0 0 -5.981692913385826,249 237 0
1772865654.081488693,0 0 -5.981692913385826,249 237 0
1772865654.084328474,0 0 -5.981692913385826,251 237 0
1772865654.087237043,0 0 -5.981692913385826,251 237 0
1772865654.107404994,0 0 -5.981692913385826,251 237 0
1772865654.111203841,0 0 -5.981692913385826,251 237 0
1772865654.118293190,0 0 -5.981692913385826,251 237 0
1772865654.122623462,0 0 -5.981692913385826,251 237 0
1772865654.127189886,0 0 -5.981692913385826,251 237 0
1772865654.131941673,0 0 -5.981692913385826,251 237 0
1772865654.137544824,0 0 -5.981692913385826,251 237 0
1772865654.142189493,0 0 -5.981692913385826,251 237 0
1772865654.148433937,0 0 -5.981692913385826,251 237 0
1772865654.153318883,0 0 -5.981692913385826,251 237 0
1772865654.157596699,0 0 -5.981692913385826,251 237 0
1772865654.163052359,0 0 -5.981692913385826,251 237 0
1772865654.167285137,0 0 -5.981692913385826,251 237 0
1772865654.172327614,0 0 -5.981692913385826,251 237 0
1772865654.176383987,0 0 -5.981692913385826,251 237 0
1772865654.181567539,0 0 -5.981692913385826,241 223 725
1772865654.186082007,0 0 -5.981692913385826,241 223 725
1772865654.191074446,0 0 -5.981692913385826,241 223 725
1772865654.196015138,0 0 -5.981692913385826,241 223 725
1772865654.202297663,0 0 -5.981692913385826,241 223 725
1772865654.207101114,0 0 -5.981692913385826,241 223 725
1772865654.212298873,0 0 -5.981692913385826,241 223 725
1772865654.216208546,0 0 -5.981692913385826,239 226 725
1772865654.221288355,0 0 -5.981692913385826,239 226 725
1772865654.225258316,0 0 -5.981692913385826,239 226 725
1772865654.229833572,0 0 -5.981692913385826,239 226 725
1772865654.234753307,0 0 -5.981692913385826,239 226 725
1772865654.240269963,0 0 -5.981692913385826,239 226 725
1772865654.245050915,0 0 -5.981692913385826,239 226 725
1772865654.250112850,0 0 -5.981692913385826,237 229 726
1772865654.255442809,0 0 -5.981692913385826,237 229 726
1772865654.260219553,0 0 -5.981692913385826,237 229 726
1772865654.265820663,0 0 -5.981692913385826,237 229 726
1772865654.270463082,0 0 -5.981692913385826,237 229 726
1772865654.275807040,0 0 -5.981692913385826,237 229 726
1772865654.281276033,0 0 -5.981692913385826,238 233 731
1772865654.285999822,0 0 -5.981692913385826,238 233 731
1772865654.290403130,0 0 -5.981692913385826,238 233 731
1772865654.293786211,0 0 -5.981692913385826,238 233 731
1772865654.298776359,0 0 -5.981692913385826,238 233 731
1772865654.482823763,0 0 -5.981692913385826,237 229 729
1772865654.492453579,0 0 -5.981692913385826,237 229 729
1772865654.496520409,0 0 0.7983070866141736,237 229 729
1772865654.527680717,0 0 0.7983070866141736,237 229 729
1772865654.532737110,0 0 0.7983070866141736,237 229 729
1772865654.538837397,0 0 0.7983070866141736,237 229 729
1772865654.543509522,0 0 0.7983070866141736,237 229 729
1772865654.547083508,0 0 0.7983070866141736,237 229 729
1772865654.552304266,0 0 0.7983070866141736,237 229 729
1772865654.556426259,0 0 0.7983070866141736,237 229 729
1772865654.560470465,0 0 0.7983070866141736,237 229 729
1772865654.564853359,0 0 0.6183070866141737,237 229 729
1772865654.569964457,0 0 0.6183070866141737,237 229 729
1772865654.573786802,0 0 0.6283070866141737,237 229 729
1772865654.577658686,0 0 0.6283070866141737,237 229 729
1772865654.584538298,0 0 0.5983070866141736,244 230 743
1772865654.589022894,0 0 0.5983070866141736,244 230 743
1772865654.593629107,0 0 0.6183070866141737,244 230 743
1772865654.597133555,0 0 0.6183070866141737,244 230 743
1772865654.601611151,0 0 0.4183070866141736,244 230 743
1772865654.605958838,0 0 0.4183070866141736,244 230 743
1772865654.610743207,0 0 0.4183070866141736,244 230 743
1772865654.614771539,0 0 0.4183070866141736,247 228 743
1772865654.619989922,0 0 0.4183070866141736,247 228 743
1772865654.623804601,0 0 0.4183070866141736,247 228 743
1772865654.627381087,0 0 0.4183070866141736,247 228 743
1772865654.631650904,0 0 0.4183070866141736,247 228 743
1772865654.637274803,0 0 0.40830708661417364,247 228 743
1772865654.642061672,0 0 0.40830708661417364,247 228 743
1772865654.646486188,0 0 0.39830708661417363,247 228 743
1772865654.828868612,0 0 0.39830708661417363,252 230 748
1772865654.831805929,0 0 0.40830708661417364,252 230 748
1772865654.835928339,0 0 0.40830708661417364,252 230 748
1772865654.839956630,0 0 0.4183070866141736,252 230 748
1772865654.842937360,0 0 0.4183070866141736,252 230 748
1772865654.845822556,0 0 0.4183070866141736,252 230 748
1772865654.875880557,0 0 0.4183070866141736,253 226 747
1772865654.879280095,0 0 0.4283070866141736,253 226 747
1772865654.882363070,0 0 0.4283070866141736,253 226 747
1772865654.885381548,0 0 0.4283070866141736,253 226 747
1772865654.889021655,0 0 0.45830708661417363,253 226 747
1772865654.892250204,0 0 0.4883070866141736,253 226 747
1772865654.895254808,0 0 0.4883070866141736,253 226 747
1772865654.900189251,0 0 0.4883070866141736,253 226 747
1772865654.904925164,0 0 0.4883070866141736,253 226 747
1772865654.909804526,0 0 0.5683070866141736,253 226 747
1772865654.915696659,0 0 0.5683070866141736,253 226 747
1772865654.919557627,0 0 0.5683070866141736,253 226 747
1772865654.923604499,0 0 0.5683070866141736,253 226 747
1772865654.927069825,0 0 0.5783070866141736,253 226 747
1772865654.931486550,0 0 0.5783070866141736,253 226 747
1772865654.934894921,0 0 0.6383070866141737,253 226 747
1772865654.942769555,0 0 0.6383070866141737,253 226 747
1772865654.946421036,0 0 0.6683070866141736,253 226 747
1772865654.949940733,0 0 0.6683070866141736,265 240 680
1772865654.953937317,0 0 0.6683070866141736,265 240 680
1772865654.958149763,0 0 0.6683070866141736,265 240 680
1772865655.148660342,0 0 0.7083070866141736,263 240 0
1772865655.159151528,0 0 0.7083070866141736,263 240 0
1772865655.162482600,0 0 0.7083070866141736,263 240 0
1772865655.193446439,0 0 0.7083070866141736,263 240 0
1772865655.196528320,0 0 0.7083070866141736,263 240 0
1772865655.200048089,0 0 0.7083070866141736,263 240 0
1772865655.204944892,0 0 0.7083070866141736,263 240 0
1772865655.209033706,0 0 0.7583070866141737,263 240 0
1772865655.212715506,0 0 0.7583070866141737,263 240 0
1772865655.216551879,0 0 0.7583070866141737,263 240 0
1772865655.221375228,0 0 0.7683070866141737,263 240 0
1772865655.224800670,0 0 0.7683070866141737,263 240 0
1772865655.228479969,0 0 0.7683070866141737,263 240 0
1772865655.233534804,0 0 0.7683070866141737,263 240 0
1772865655.237638159,0 0 0.7683070866141737,263 240 0
1772865655.241820550,0 0 0.7683070866141737,263 240 0
1772865655.245660840,0 0 0.7683070866141737,263 240 0
1772865655.249701074,0 0 0.7683070866141737,246 238 0
1772865655.254263857,0 0 0.7683070866141737,246 238 0
1772865655.257742045,0 0 0.7683070866141737,246 238 0
1772865655.262943537,0 0 0.7683070866141737,246 238 0
1772865655.265856637,0 0 0.7983070866141736,246 238 0
1772865655.270255889,0 0 0.7983070866141736,246 238 0
1772865655.273956604,0 0 0.7683070866141737,246 238 0
1772865655.278095499,0 0 0.7683070866141737,246 238 0
1772865655.283200080,0 0 0.7683070866141737,246 241 0
1772865655.286533611,0 0 0.7683070866141737,246 241 0
1772865655.291244051,0 0 0.7383070866141737,246 241 0
1772865655.295654094,0 0 0.7583070866141737,246 241 0
1772865655.300125300,0 0 0.7583070866141737,246 241 0
1772865655.305495947,0 0 0.7583070866141737,246 241 0
1772865655.310609861,0 0 0.7283070866141736,246 241 0
1772865655.315703401,0 0 0.7283070866141736,244 236 0
1772865655.319692764,0 0 0.6683070866141736,244 236 0
1772865655.525102758,0 0 0.6683070866141736,244 237 0
1772865655.533998673,0 0 0.6683070866141736,244 237 0
1772865655.537316372,0 0 0.6683070866141736,244 237 0
1772865655.541427351,0 0 0.6683070866141736,244 237 0
1772865655.545566913,0 0 0.6683070866141736,244 237 0
1772865655.572081878,0 0 0.6683070866141736,244 237 0
1772865655.577407527,0 0 0.6683070866141736,244 237 0
1772865655.583468629,0 0 0.6683070866141736,244 237 0
1772865655.587178177,0 0 0.6683070866141736,244 237 0
1772865655.591286490,0 0 0.6683070866141736,244 237 0
1772865655.595692742,0 0 0.7083070866141736,244 237 0
1772865655.599497367,0 0 0.7083070866141736,244 237 0
1772865655.603251953,0 0 0.5383070866141736,244 237 0
1772865655.607133365,0 0 0.5383070866141736,244 237 0
1772865655.611024900,0 0 0.5383070866141736,244 237 0
1772865655.616854434,0 0 0.5383070866141736,244 237 0
1772865655.620536692,0 0 0.5683070866141736,244 237 0
1772865655.624139830,0 0 0.5683070866141736,244 237 0
1772865655.629320572,0 0 0.4983070866141736,244 237 0
1772865655.633310685,0 0 0.4983070866141736,244 237 0
1772865655.637657649,0 0 0.5183070866141736,244 237 0
1772865655.642391005,0 0 0.5183070866141736,244 237 0
1772865655.647319931,0 0 0.5183070866141736,244 237 0
1772865655.651326501,0 0 0.5183070866141736,236 218 680
1772865655.655385609,0 0 0.4883070866141736,236 218 680
1772865655.659284477,0 0 0.4883070866141736,236 218 680
1772865655.663336961,0 0 0.46830708661417364,236 218 680
1772865655.667885912,0 0 0.46830708661417364,236 218 680
1772865655.672288664,0 0 0.46830708661417364,236 218 680
1772865655.676829532,0 0 0.4283070866141736,236 218 680
1772865655.682005983,0 0 0.4283070866141736,237 218 683
1772865655.874201597,0 0 0.4383070866141736,238 221 689
1772865655.883845213,0 0 0.4383070866141736,238 221 689
1772865655.887229323,0 0 0.4183070866141736,238 221 689
1772865655.892227495,0 0 0.4183070866141736,238 221 689
1772865655.919993586,0 0 0.4383070866141736,238 221 689
1772865655.924568952,0 0 0.4383070866141736,238 221 689
1772865655.931154144,0 0 0.4283070866141736,238 221 689
1772865655.935395823,0 0 0.4283070866141736,238 221 689
1772865655.939021335,0 0 0.4183070866141736,238 221 689
1772865655.943767148,0 0 0.4183070866141736,238 221 689
1772865655.947198505,0 0 0.4383070866141736,238 221 689
1772865655.951051835,0 0 0.4383070866141736,238 221 689
1772865655.955398091,0 0 0.4383070866141736,238 221 689
1772865655.959140595,0 0 0.4383070866141736,238 221 689
1772865655.963762291,0 0 0.4383070866141736,238 221 689
1772865655.968436484,0 0 0.4383070866141736,238 221 689
1772865655.973233919,0 0 0.40830708661417364,238 221 689
1772865655.977792077,0 0 0.40830708661417364,238 221 689
1772865655.981773024,0 0 0.4383070866141736,243 225 700
1772865655.987231123,0 0 0.4383070866141736,243 225 700
1772865655.990966544,0 0 0.4383070866141736,243 225 700
1772865655.995780561,0 0 0.4383070866141736,243 225 700
1772865655.999288206,0 0 0.4283070866141736,243 225 700
1772865656.003168023,0 0 0.4283070866141736,243 225 700
1772865656.007569094,0 0 0.4283070866141736,243 225 700
1772865656.011537237,0 0 0.4283070866141736,243 225 700
1772865656.016983944,0 0 0.4283070866141736,241 223 698
1772865656.020508409,0 0 0.5183070866141736,241 223 698
1772865656.024187488,0 0 0.5183070866141736,241 223 698
1772865656.028774005,0 0 0.5483070866141736,241 223 698
1772865656.032045654,0 0 0.5483070866141736,241 223 698
1772865656.036862030,0 0 0.5483070866141736,241 223 698
1772865656.040137178,0 0 0.5683070866141736,241 223 698
1772865656.044540541,0 0 0.5983070866141736,241 223 698
1772865656.248826681,0 0 0.5983070866141736,242 220 697
1772865656.253487568,0 0 0.5483070866141736,242 220 697
1772865656.256847169,0 0 0.5483070866141736,242 220 697
1772865656.260450504,0 0 0.5983070866141736,242 220 697
1772865656.263319430,0 0 0.5983070866141736,242 220 697
1772865656.266190649,0 0 0.6183070866141737,242 220 697
1772865656.270329321,0 0 0.6183070866141737,242 220 697
1772865656.273813372,0 0 0.6183070866141737,242 220 697
1772865656.276520977,0 0 0.6183070866141737,244 223 698
1772865656.279093049,0 0 0.5883070866141736,244 223 698
1772865656.281813778,0 0 0.5883070866141736,244 223 698
1772865656.298790481,0 0 0.6183070866141737,244 223 698
1772865656.303289503,0 0 0.6183070866141737,244 223 698
1772865656.309291339,0 0 0.5983070866141736,244 223 698
1772865656.313267022,0 0 0.5983070866141736,244 223 698
1772865656.317455733,0 0 0.5783070866141736,244 223 698
1772865656.322311731,0 0 0.5783070866141736,244 223 698
1772865656.328518594,0 0 0.4283070866141736,244 223 698
1772865656.332165592,0 0 0.4183070866141736,244 223 698
1772865656.335494612,0 0 0.4183070866141736,244 223 698
1772865656.341270672,0 0 0.4183070866141736,244 223 698
1772865656.344651521,0 0 0.4183070866141736,244 223 698
1772865656.349206165,0 0 0.4183070866141736,243 220 700
1772865656.354220652,0 0 0.4183070866141736,243 220 700
1772865656.357352644,0 0 -5.981692913385826,243 220 700
1772865656.362848890,0 0 -5.981692913385826,243 220 700
1772865656.366069709,0 0 -5.981692913385826,243 220 700
1772865656.370329623,0 0 -5.981692913385826,243 220 700
1772865656.373959997,0 0 -5.981692913385826,243 220 700
1772865656.379176970,0 0 -5.981692913385826,243 220 700
1772865656.382985540,0 0 -5.981692913385826,244 222 701
1772865656.387023720,0 0 -5.981692913385826,244 222 701
1772865656.390340282,0 0 -5.981692913385826,244 222 701
1772865656.394986587,0 0 -5.981692913385826,244 222 701
1772865656.398779658,0 0 0.4983070866141736,244 222 701
1772865656.403145898,0 0 0.4983070866141736,244 222 701
1772865656.407055836,0 0 0.4983070866141736,244 222 701
1772865656.411328708,0 0 0.4983070866141736,244 222 701
1772865656.416497976,0 0 0.46830708661417364,243 218 700
1772865656.420714310,0 0 0.46830708661417364,243 218 700
1772865656.425787793,0 0 0.46830708661417364,243 218 700
1772865656.429642651,0 0 0.46830708661417364,243 218 700
1772865656.434737966,0 0 0.46830708661417364,243 218 700
1772865656.439345106,0 0 0.46830708661417364,243 218 700
1772865656.443031976,0 0 0.46830708661417364,243 218 700
1772865656.447191314,0 0 0.46830708661417364,243 218 700
1772865656.452015314,0 0 0.46830708661417364,243 220 700
1772865656.457215830,0 0 0.46830708661417364,243 220 700
1772865656.461306964,0 0 0.46830708661417364,243 220 700
1772865656.465950477,0 0 0.46830708661417364,243 220 700
1772865656.469841833,0 0 0.46830708661417364,243 220 700
1772865656.474182658,0 0 0.46830708661417364,243 220 700
1772865656.478527275,0 0 0.40830708661417364,243 220 700
1772865656.483760997,0 0 0.40830708661417364,245 223 701
1772865656.487437201,0 0 0.40830708661417364,245 223 701
1772865656.492465687,0 0 0.40830708661417364,245 223 701
1772865656.497341434,0 0 0.40830708661417364,245 223 701
1772865656.501383196,0 0 0.40830708661417364,245 223 701
1772865656.505956589,0 0 0.40830708661417364,245 223 701
1772865656.509751577,0 0 0.40830708661417364,245 223 701
1772865656.514560036,0 0 0.40830708661417364,245 223 701
1772865656.519438408,0 0 0.40830708661417364,244 220 701
1772865656.524117334,0 0 0.40830708661417364,244 220 701
1772865656.528550320,0 0 0.40830708661417364,244 220 701
1772865656.534313464,0 0 0.40830708661417364,244 220 701
1772865656.538807945,0 0 0.40830708661417364,244 220 701
1772865656.723305785,0 0 0.40830708661417364,244 222 701
1772865656.732768757,0 0 0.40830708661417364,244 222 701
1772865656.738091806,0 0 0.40830708661417364,244 222 701
1772865656.770550189,0 0 0.40830708661417364,244 222 701
1772865656.780651283,0 0 0.40830708661417364,244 222 701
1772865656.784548264,0 0 0.40830708661417364,244 222 701
1772865656.789658453,0 0 0.40830708661417364,244 222 701
1772865656.793340115,0 0 0.40830708661417364,244 222 701
1772865656.798109411,0 0 0.40830708661417364,244 222 701
1772865656.801856318,0 0 0.40830708661417364,244 222 701
1772865656.806148314,0 0 0.40830708661417364,244 222 701
1772865656.810876779,0 0 0.47830708661417365,244 222 701
1772865656.815770399,0 0 0.47830708661417365,244 223 701
1772865656.821096115,0 0 -5.981692913385826,244 223 701
1772865656.825760042,0 0 -5.981692913385826,244 223 701
1772865656.830442927,0 0 -5.981692913385826,244 223 701
1772865656.834324576,0 0 -5.981692913385826,244 223 701
1772865656.839274067,0 0 -5.981692913385826,244 223 701
1772865656.843451279,0 0 -5.981692913385826,244 223 701
1772865656.847636198,0 0 -5.981692913385826,244 223 701
1772865656.852530110,0 0 -5.981692913385826,242 221 700
1772865656.856577706,0 0 -5.981692913385826,242 221 700
1772865656.860952029,0 0 -5.981692913385826,242 221 700
1772865656.865748906,0 0 -5.981692913385826,242 221 700
1772865656.870414500,0 0 0.45830708661417363,242 221 700
1772865656.874460679,0 0 0.45830708661417363,242 221 700
1772865657.057785335,0 0 -5.981692913385826,242 221 700
1772865657.063850021,0 0 -5.981692913385826,244 223 701
1772865657.072428901,0 0 -5.981692913385826,244 223 701
1772865657.075875819,0 0 -5.981692913385826,244 223 701
1772865657.080678347,0 0 -5.981692913385826,244 223 701
1772865657.084717680,0 0 -5.981692913385826,244 223 701
1772865657.089724109,0 0 -5.981692913385826,244 223 701
1772865657.093717362,0 0 0.4183070866141736,244 223 701
1772865657.099717387,0 0 0.4183070866141736,244 223 701
1772865657.103318835,0 0 0.4183070866141736,244 223 701
1772865657.106698382,0 0 0.4183070866141736,244 223 701
1772865657.110998405,0 0 0.4183070866141736,244 223 701
1772865657.116291439,0 0 0.4183070866141736,246 223 701
1772865657.120729493,0 0 0.4183070866141736,246 223 701
1772865657.125151965,0 0 0.4183070866141736,246 223 701
1772865657.129522733,0 0 0.4183070866141736,246 223 701
1772865657.134081070,0 0 0.4183070866141736,246 223 701
1772865657.137865296,0 0 0.4183070866141736,246 223 701
1772865657.143654295,0 0 0.4183070866141736,246 223 701
1772865657.146999553,0 0 0.3783070866141736,246 223 701
1772865657.152465283,0 0 0.3783070866141736,246 219 698
1772865657.156338044,0 0 0.3783070866141736,246 219 698
1772865657.160687313,0 0 -5.981692913385826,246 219 698
1772865657.165056581,0 0 -5.981692913385826,246 219 698
1772865657.169267818,0 0 0.39830708661417363,246 219 698
1772865657.173806115,0 0 0.39830708661417363,246 219 698
1772865657.177368233,0 0 0.3683070866141736,246 219 698
1772865657.182992743,0 0 0.3683070866141736,246 219 698
1772865657.186962664,0 0 0.3683070866141736,243 220 695
1772865657.192574134,0 0 -5.981692913385826,243 220 695
1772865657.196306572,0 0 -5.981692913385826,243 220 695
1772865657.199943393,0 0 -5.981692913385826,243 220 695
1772865657.204183836,0 0 -5.981692913385826,243 220 695
1772865657.207641544,0 0 -5.981692913385826,243 220 695
1772865657.213198559,0 0 -5.981692913385826,243 220 695
1772865657.217398798,0 0 -5.981692913385826,246 224 700
1772865657.223420362,0 0 -5.981692913385826,246 224 700
1772865657.227103596,0 0 -5.981692913385826,246 224 700
1772865657.232476208,0 0 -5.981692913385826,246 224 700
1772865657.236589869,0 0 -5.981692913385826,246 224 700
1772865657.240719320,0 0 -5.981692913385826,246 224 700
1772865657.245696669,0 0 -5.981692913385826,246 224 700
1772865657.250901501,0 0 -5.981692913385826,245 223 700
1772865657.256084876,0 0 -5.981692913385826,245 223 700
1772865657.260940525,0 0 -5.981692913385826,245 223 700
1772865657.266638947,0 0 -5.981692913385826,245 223 700
1772865657.270752149,0 0 -5.981692913385826,245 223 700
1772865657.275316361,0 0 -5.981692913385826,245 223 700
1772865657.279439397,0 0 -5.981692913385826,245 223 700
1772865657.285074239,0 0 -5.981692913385826,246 223 700
1772865657.289321724,0 0 -5.981692913385826,246 223 700
